20.497555,0.549105,0.537442,0.843301,
20.478323,10.091309,0.997804,0.066232,
-13.837257,9.604527,-0.831616,0.555352,
-14.216980,-0.277345,-0.037326,0.999303,
1.024747,0.156012,0.012500,0.999922,goal,
